Incident ID,Priority,SLA Name,SLA Status,Submit Date,Resolved Date,Assigned Group
INC000000419468,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 11:25,25/05/2026 11:37,Service Desk L1
INC000000419469,Low,Service Desk - P4 Resolution Time,Met,26/05/2026 17:31,26/05/2026 17:43,Service Desk L1
INC000000419470,Medium,Service Desk - P3 Resolution Time,Met,13/05/2026 10:45,13/05/2026 11:08,Service Desk L1
INC000000419470,Medium,Workplace Services - P3 Resolution Time,Met,13/05/2026 10:45,13/05/2026 11:08,Identity & Access
INC000000419471,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 08:34,14/05/2026 08:40,Service Desk Remote
INC000000419472,Low,Service Desk - P4 Resolution Time,Met,06/05/2026 16:58,06/05/2026 19:07,Service Desk VIP
INC000000419473,Low,Service Desk - P4 Resolution Time,Met,26/05/2026 11:28,26/05/2026 11:57,Service Desk L1
INC000000419476,Low,Service Desk - P4 Resolution Time,Met,14/05/2026 11:03,14/05/2026 11:13,Service Desk L1
INC000000419478,Medium,Service Desk - P3 Resolution Time,Met,12/05/2026 11:13,12/05/2026 11:18,Service Desk L1
INC000000419481,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 17:33,05/05/2026 18:02,Service Desk L1
INC000000419484,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 10:54,06/05/2026 11:06,Service Desk L1
INC000000419484,Medium,Network Operations - P3 Resolution Time,Met,06/05/2026 10:54,06/05/2026 11:06,Identity & Access
INC000000419485,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 12:18,05/05/2026 12:38,Service Desk L1
INC000000419487,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 08:13,04/05/2026 08:39,Service Desk L1
INC000000419487,Low,Identity & Access - P4 Resolution Time,Met,04/05/2026 08:13,04/05/2026 08:39,Network Operations
INC000000419488,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 13:37,11/05/2026 13:56,Service Desk VIP
INC000000419490,Medium,Service Desk - P3 Resolution Time,Met,27/05/2026 16:45,27/05/2026 17:06,Service Desk Remote
INC000000419491,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 10:47,18/05/2026 20:00,Service Desk L1
INC000000419491,Low,Workplace Services - P4 Resolution Time,Met,18/05/2026 10:47,18/05/2026 20:00,Identity & Access
INC000000419492,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 16:33,05/05/2026 16:59,Service Desk L1
INC000000419493,Medium,Service Desk - P3 Resolution Time,Met,07/05/2026 11:21,07/05/2026 11:40,Service Desk VIP
INC000000419495,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 17:06,05/05/2026 00:23,Service Desk VIP
INC000000419497,Low,Service Desk - P4 Resolution Time,Met,22/05/2026 11:00,22/05/2026 11:19,Service Desk L1
INC000000419500,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 10:32,25/05/2026 10:56,Service Desk L1
INC000000419501,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 11:50,11/05/2026 12:05,Service Desk L1
INC000000419503,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 14:13,07/05/2026 02:47,Service Desk Remote
INC000000419506,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 09:32,08/05/2026 09:40,Service Desk L1
INC000000419507,Low,Service Desk - P4 Resolution Time,Met,12/05/2026 11:22,12/05/2026 11:27,Service Desk L1
INC000000419510,Medium,Service Desk - P3 Resolution Time,Met,13/05/2026 09:29,13/05/2026 09:36,Service Desk L1
INC000000419512,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 15:22,18/05/2026 15:50,Service Desk L1
INC000000419514,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 17:46,18/05/2026 18:01,Service Desk Remote
INC000000419515,Low,Service Desk - P4 Resolution Time,Met,13/05/2026 10:31,13/05/2026 10:43,Service Desk L1
INC000000419517,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 16:23,11/05/2026 16:39,Service Desk L1
INC000000419518,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 12:02,18/05/2026 12:10,Service Desk L1
INC000000419518,Low,Workplace Services - P4 Resolution Time,Met,18/05/2026 12:02,18/05/2026 12:10,Identity & Access
INC000000419521,Low,Service Desk - P4 Resolution Time,Met,20/05/2026 13:41,20/05/2026 14:10,Service Desk VIP
INC000000419524,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 10:13,08/05/2026 10:19,Service Desk VIP
INC000000419525,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 10:56,04/05/2026 11:14,Service Desk Remote
INC000000419528,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 17:49,18/05/2026 18:01,Service Desk L1
INC000000419531,Low,Service Desk - P4 Resolution Time,Met,06/05/2026 12:22,06/05/2026 12:36,Service Desk L1
INC000000419533,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 12:24,11/05/2026 12:53,Service Desk VIP
INC000000419536,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 08:47,18/05/2026 09:04,Service Desk L1
INC000000419537,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 10:38,25/05/2026 17:22,Service Desk L1
INC000000419539,Low,Service Desk - P4 Resolution Time,Met,26/05/2026 16:02,26/05/2026 16:27,Service Desk L1
INC000000419539,Low,Network Operations - P4 Resolution Time,Met,26/05/2026 16:02,26/05/2026 16:27,Network Operations
INC000000419542,Low,Service Desk - P4 Resolution Time,Met,06/05/2026 12:57,07/05/2026 01:55,Service Desk Remote
INC000000419545,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 12:20,04/05/2026 12:33,Service Desk Remote
INC000000419546,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 14:27,18/05/2026 14:40,Service Desk L1
INC000000419549,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 12:18,25/05/2026 12:27,Service Desk L1
INC000000419550,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 09:29,25/05/2026 09:57,Service Desk L1
INC000000419551,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 17:00,25/05/2026 17:23,Service Desk L1
INC000000419553,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 10:22,18/05/2026 10:43,Service Desk L1
INC000000419555,Medium,Service Desk - P3 Resolution Time,Met,20/05/2026 11:26,20/05/2026 23:40,Service Desk Remote
INC000000419558,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 09:50,25/05/2026 20:34,Service Desk L1
INC000000419561,Low,Service Desk - P4 Resolution Time,Met,19/05/2026 09:02,19/05/2026 09:16,Service Desk L1
INC000000419564,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 12:22,18/05/2026 17:18,Service Desk L1
INC000000419564,Medium,Network Operations - P3 Resolution Time,Met,18/05/2026 12:22,18/05/2026 17:18,Network Operations
INC000000419565,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 12:11,26/05/2026 01:15,Service Desk L1
INC000000419566,Low,Service Desk - P4 Resolution Time,Met,22/05/2026 12:30,22/05/2026 12:36,Service Desk Remote
INC000000419569,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 17:25,06/05/2026 00:39,Service Desk L1
INC000000419570,Medium,Service Desk - P3 Resolution Time,Met,01/05/2026 11:16,01/05/2026 11:39,Service Desk L1
INC000000419571,Low,Service Desk - P4 Resolution Time,Met,22/05/2026 14:04,22/05/2026 14:10,Service Desk L1
INC000000419572,Medium,Service Desk - P3 Resolution Time,Met,21/05/2026 12:01,21/05/2026 12:18,Service Desk VIP
INC000000419575,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 13:09,25/05/2026 13:15,Service Desk VIP
INC000000419577,Medium,Service Desk - P3 Resolution Time,Met,19/05/2026 10:22,19/05/2026 10:36,Service Desk L1
INC000000419579,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 09:19,25/05/2026 09:48,Service Desk L1
INC000000419582,Low,Service Desk - P4 Resolution Time,Met,01/05/2026 11:47,01/05/2026 12:16,Service Desk L1
INC000000419584,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 14:37,04/05/2026 14:54,Service Desk L1
INC000000419587,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 15:29,21/05/2026 15:56,Service Desk L1
INC000000419588,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 15:34,04/05/2026 15:41,Service Desk L1
INC000000419588,Medium,Identity & Access - P3 Resolution Time,Met,04/05/2026 15:34,04/05/2026 15:41,Identity & Access
INC000000419591,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 14:42,25/05/2026 15:01,Service Desk L1
INC000000419592,Low,Service Desk - P4 Resolution Time,Met,07/05/2026 08:26,07/05/2026 17:50,Service Desk L1
INC000000419594,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 12:17,18/05/2026 12:34,Service Desk VIP
INC000000419595,Medium,Service Desk - P3 Resolution Time,Met,07/05/2026 14:25,07/05/2026 14:33,Service Desk VIP
INC000000419596,Low,Service Desk - P4 Resolution Time,Met,07/05/2026 13:09,07/05/2026 13:34,Service Desk VIP
INC000000419599,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 16:14,25/05/2026 16:28,Service Desk L1
INC000000419600,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 11:01,21/05/2026 11:25,Service Desk L1
INC000000419602,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 13:39,18/05/2026 14:07,Service Desk VIP
INC000000419603,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 13:31,11/05/2026 13:49,Service Desk L1
INC000000419606,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 16:40,04/05/2026 16:49,Service Desk L1
INC000000419608,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 14:42,11/05/2026 23:01,Service Desk L1
INC000000419611,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 14:40,21/05/2026 14:45,Service Desk VIP
INC000000419614,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 08:52,11/05/2026 09:08,Service Desk Remote
INC000000419615,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 09:36,04/05/2026 10:00,Service Desk Remote
INC000000419618,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 12:07,04/05/2026 12:36,Service Desk VIP
INC000000419620,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 16:12,21/05/2026 16:24,Service Desk VIP
INC000000419621,Medium,Service Desk - P3 Resolution Time,Met,13/05/2026 08:30,13/05/2026 08:40,Service Desk L1
INC000000419623,Medium,Service Desk - P3 Resolution Time,Met,15/05/2026 09:13,15/05/2026 16:18,Service Desk VIP
INC000000419625,Medium,Service Desk - P3 Resolution Time,Met,15/05/2026 08:13,15/05/2026 08:35,Service Desk L1
INC000000419626,Medium,Service Desk - P3 Resolution Time,Met,19/05/2026 16:15,19/05/2026 16:33,Service Desk Remote
INC000000419627,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 13:55,06/05/2026 14:22,Service Desk L1
INC000000419628,Medium,Service Desk - P3 Resolution Time,Met,12/05/2026 09:36,12/05/2026 09:57,Service Desk Remote
INC000000419628,Medium,Network Operations - P3 Resolution Time,Met,12/05/2026 09:36,12/05/2026 09:57,Workplace Services
INC000000419629,Medium,Service Desk - P3 Resolution Time,Met,28/05/2026 17:28,28/05/2026 17:35,Service Desk Remote
INC000000419631,Medium,Service Desk - P3 Resolution Time,Met,26/05/2026 13:47,27/05/2026 01:51,Service Desk Remote
INC000000419634,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 17:47,11/05/2026 18:02,Service Desk L1
INC000000419637,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 10:29,11/05/2026 10:42,Service Desk L1
INC000000419638,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 11:25,18/05/2026 11:46,Service Desk Remote
INC000000419638,Medium,Network Operations - P3 Resolution Time,Met,18/05/2026 11:25,18/05/2026 11:46,Workplace Services
INC000000419639,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 17:17,18/05/2026 17:34,Service Desk L1
INC000000419642,Medium,Service Desk - P3 Resolution Time,Met,21/05/2026 10:59,21/05/2026 11:09,Service Desk L1
INC000000419645,Medium,Service Desk - P3 Resolution Time,Met,27/05/2026 16:11,27/05/2026 16:22,Service Desk VIP
INC000000419645,Medium,Identity & Access - P3 Resolution Time,Met,27/05/2026 16:11,27/05/2026 16:22,Identity & Access
INC000000419646,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 14:18,14/05/2026 14:28,Service Desk Remote
INC000000419649,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 09:11,11/05/2026 09:33,Service Desk Remote
INC000000419651,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 08:22,05/05/2026 08:36,Service Desk Remote
INC000000419654,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 13:05,19/05/2026 02:52,Service Desk L1
INC000000419654,Medium,Network Operations - P3 Resolution Time,Met,18/05/2026 13:05,19/05/2026 02:52,Network Operations
INC000000419656,Low,Service Desk - P4 Resolution Time,Met,26/05/2026 10:08,26/05/2026 10:30,Service Desk L1
INC000000419657,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 13:07,06/05/2026 13:25,Service Desk L1
INC000000419660,Medium,Service Desk - P3 Resolution Time,Met,07/05/2026 15:15,07/05/2026 15:32,Service Desk L1
INC000000419663,Low,Service Desk - P4 Resolution Time,Met,06/05/2026 13:06,06/05/2026 13:24,Service Desk L1
INC000000419665,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 12:12,18/05/2026 12:20,Service Desk L1
INC000000419666,Low,Service Desk - P4 Resolution Time,Met,07/05/2026 12:46,07/05/2026 17:04,Service Desk VIP
INC000000419669,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 15:22,15/05/2026 03:53,Service Desk VIP
INC000000419670,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 17:33,04/05/2026 20:41,Service Desk VIP
INC000000419673,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 16:50,08/05/2026 16:57,Service Desk L1
INC000000419676,Low,Service Desk - P4 Resolution Time,Met,19/05/2026 11:48,19/05/2026 12:01,Service Desk Remote
INC000000419679,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 17:50,11/05/2026 18:19,Service Desk VIP
INC000000419681,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 17:51,18/05/2026 18:07,Service Desk Remote
INC000000419683,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 13:10,04/05/2026 13:18,Service Desk Remote
INC000000419686,Medium,Service Desk - P3 Resolution Time,Met,08/05/2026 13:33,08/05/2026 17:04,Service Desk VIP
INC000000419688,Low,Service Desk - P4 Resolution Time,Met,14/05/2026 11:25,14/05/2026 11:37,Service Desk L1
INC000000419690,Medium,Service Desk - P3 Resolution Time,Met,19/05/2026 17:14,19/05/2026 17:36,Service Desk VIP
INC000000419693,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 13:05,08/05/2026 13:21,Service Desk VIP
INC000000419694,Medium,Service Desk - P3 Resolution Time,Met,08/05/2026 14:17,08/05/2026 14:37,Service Desk VIP
INC000000419695,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 09:45,04/05/2026 10:09,Service Desk Remote
INC000000419697,Medium,Service Desk - P3 Resolution Time,Met,08/05/2026 14:38,09/05/2026 00:32,Service Desk L1
INC000000419698,Low,Service Desk - P4 Resolution Time,Met,28/05/2026 16:57,29/05/2026 02:50,Service Desk L1
INC000000419701,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 12:00,25/05/2026 15:55,Service Desk L1
INC000000419704,Medium,Service Desk - P3 Resolution Time,Met,01/05/2026 15:54,01/05/2026 16:00,Service Desk L1
INC000000419707,Medium,Service Desk - P3 Resolution Time,Met,07/05/2026 16:13,07/05/2026 18:29,Service Desk VIP
INC000000419709,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 15:19,04/05/2026 15:25,Service Desk L1
INC000000419712,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 11:13,18/05/2026 11:37,Service Desk VIP
INC000000419714,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 10:26,21/05/2026 18:40,Service Desk L1
INC000000419716,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 14:15,05/05/2026 14:20,Service Desk L1
INC000000419719,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 17:50,25/05/2026 18:03,Service Desk L1
INC000000419719,Medium,Workplace Services - P3 Resolution Time,Met,25/05/2026 17:50,25/05/2026 18:03,Network Operations
INC000000419722,Low,Service Desk - P4 Resolution Time,Met,27/05/2026 13:31,27/05/2026 16:48,Service Desk VIP
INC000000419722,Low,Workplace Services - P4 Resolution Time,Met,27/05/2026 13:31,27/05/2026 16:48,Identity & Access
INC000000419725,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 08:36,18/05/2026 08:44,Service Desk Remote
INC000000419726,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 15:18,04/05/2026 15:28,Service Desk Remote
INC000000419729,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 16:36,18/05/2026 17:04,Service Desk L1
INC000000419730,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 15:57,25/05/2026 16:26,Service Desk L1
INC000000419733,Medium,Service Desk - P3 Resolution Time,Met,22/05/2026 09:47,22/05/2026 10:00,Service Desk L1
INC000000419734,Low,Service Desk - P4 Resolution Time,Met,12/05/2026 17:40,12/05/2026 17:58,Service Desk L1
INC000000419736,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 16:01,08/05/2026 16:17,Service Desk L1
INC000000419739,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 12:01,18/05/2026 23:02,Service Desk VIP
INC000000419740,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 09:19,05/05/2026 09:35,Service Desk L1
INC000000419741,Low,Service Desk - P4 Resolution Time,Met,28/05/2026 08:53,28/05/2026 09:12,Service Desk L1
INC000000419743,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 17:06,05/05/2026 17:22,Service Desk L1
INC000000419746,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 11:51,25/05/2026 12:20,Service Desk VIP
INC000000419747,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 12:15,25/05/2026 12:26,Service Desk L1
INC000000419748,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 14:25,14/05/2026 14:37,Service Desk L1
INC000000419749,Medium,Service Desk - P3 Resolution Time,Met,15/05/2026 12:38,16/05/2026 02:37,Service Desk L1
INC000000419752,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 16:21,25/05/2026 16:36,Service Desk L1
INC000000419753,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 10:45,04/05/2026 10:57,Service Desk VIP
INC000000419756,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 14:48,14/05/2026 20:07,Service Desk VIP
INC000000419756,Medium,Workplace Services - P3 Resolution Time,Met,14/05/2026 14:48,14/05/2026 20:07,Network Operations
INC000000419757,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 13:00,12/05/2026 00:34,Service Desk Remote
INC000000419759,Medium,Service Desk - P3 Resolution Time,Met,15/05/2026 10:30,15/05/2026 10:53,Service Desk L1
INC000000419760,Medium,Service Desk - P3 Resolution Time,Missed,20/05/2026 16:56,20/05/2026 17:05,Service Desk L1
INC000000419763,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 16:01,25/05/2026 16:08,Service Desk VIP
INC000000419766,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 15:41,05/05/2026 15:57,Service Desk VIP
INC000000419767,Medium,Service Desk - P3 Resolution Time,Met,28/05/2026 14:42,28/05/2026 14:55,Service Desk L1
INC000000419767,Medium,Identity & Access - P3 Resolution Time,Met,28/05/2026 14:42,28/05/2026 14:55,Identity & Access
INC000000419770,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 11:54,25/05/2026 12:01,Service Desk L1
INC000000419772,Medium,Service Desk - P3 Resolution Time,Met,04/05/2026 10:46,04/05/2026 11:07,Service Desk Remote
INC000000419774,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 16:40,25/05/2026 19:28,Service Desk L1
INC000000419777,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 16:17,11/05/2026 16:36,Service Desk L1
INC000000419779,Low,Service Desk - P4 Resolution Time,Met,18/05/2026 16:02,18/05/2026 16:21,Service Desk L1
INC000000419780,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 15:57,18/05/2026 16:10,Service Desk L1
INC000000419781,Medium,Service Desk - P3 Resolution Time,Met,27/05/2026 14:15,27/05/2026 14:34,Service Desk L1
INC000000419783,Medium,Service Desk - P3 Resolution Time,Met,08/05/2026 15:18,08/05/2026 15:26,Service Desk Remote
INC000000419784,Low,Service Desk - P4 Resolution Time,Met,07/05/2026 16:45,07/05/2026 17:04,Service Desk Remote
INC000000419787,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 16:25,11/05/2026 16:45,Service Desk Remote
INC000000419790,Low,Service Desk - P4 Resolution Time,Met,07/05/2026 15:09,07/05/2026 15:24,Service Desk L1
INC000000419792,Low,Service Desk - P4 Resolution Time,Met,19/05/2026 17:31,19/05/2026 17:40,Service Desk VIP
INC000000419795,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 17:06,14/05/2026 17:29,Service Desk L1
INC000000419795,Medium,Workplace Services - P3 Resolution Time,Met,14/05/2026 17:06,14/05/2026 17:29,Workplace Services
INC000000419797,Low,Service Desk - P4 Resolution Time,Met,14/05/2026 12:50,14/05/2026 21:34,Service Desk L1
INC000000419800,Medium,Service Desk - P3 Resolution Time,Met,13/05/2026 13:10,13/05/2026 13:29,Service Desk L1
INC000000419802,Low,Service Desk - P4 Resolution Time,Met,27/05/2026 08:27,27/05/2026 08:37,Service Desk VIP
INC000000419803,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 13:02,06/05/2026 13:09,Service Desk L1
INC000000419805,Low,Service Desk - P4 Resolution Time,Met,12/05/2026 16:09,12/05/2026 16:34,Service Desk L1
INC000000419808,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 17:06,09/05/2026 06:39,Service Desk L1
INC000000419809,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 08:10,25/05/2026 08:33,Service Desk L1
INC000000419809,Low,Network Operations - P4 Resolution Time,Met,25/05/2026 08:10,25/05/2026 08:33,Network Operations
INC000000419812,Medium,Service Desk - P3 Resolution Time,Met,08/05/2026 09:22,08/05/2026 23:55,Service Desk Remote
INC000000419814,Low,Service Desk - P4 Resolution Time,Met,14/05/2026 11:13,14/05/2026 11:41,Service Desk L1
INC000000419816,Low,Service Desk - P4 Resolution Time,Met,04/05/2026 13:36,04/05/2026 14:05,Service Desk Remote
INC000000419816,Low,Workplace Services - P4 Resolution Time,Met,04/05/2026 13:36,04/05/2026 14:05,Workplace Services
INC000000419818,Medium,Service Desk - P3 Resolution Time,Met,27/05/2026 09:40,27/05/2026 09:46,Service Desk Remote
INC000000419821,Low,Service Desk - P4 Resolution Time,Met,08/05/2026 09:55,08/05/2026 10:17,Service Desk L1
INC000000419822,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 10:48,25/05/2026 13:57,Service Desk L1
INC000000419824,Low,Service Desk - P4 Resolution Time,Met,15/05/2026 15:20,15/05/2026 15:30,Service Desk Remote
INC000000419827,Medium,Service Desk - P3 Resolution Time,Met,07/05/2026 11:13,07/05/2026 11:29,Service Desk L1
INC000000419827,Medium,Identity & Access - P3 Resolution Time,Met,07/05/2026 11:13,07/05/2026 11:29,Identity & Access
INC000000419830,Medium,Service Desk - P3 Resolution Time,Met,26/05/2026 17:49,26/05/2026 18:16,Service Desk L1
INC000000419832,Low,Service Desk - P4 Resolution Time,Met,21/05/2026 17:39,22/05/2026 04:59,Service Desk L1
INC000000419834,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 17:19,18/05/2026 17:34,Service Desk L1
INC000000419837,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 10:13,05/05/2026 10:27,Service Desk L1
INC000000419839,Medium,Service Desk - P3 Resolution Time,Met,06/05/2026 09:05,06/05/2026 15:12,Service Desk VIP
INC000000419839,Medium,Identity & Access - P3 Resolution Time,Met,06/05/2026 09:05,06/05/2026 15:12,Workplace Services
INC000000419840,Low,Service Desk - P4 Resolution Time,Met,28/05/2026 10:08,28/05/2026 10:23,Service Desk L1
INC000000419842,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 09:39,11/05/2026 21:03,Service Desk L1
INC000000419844,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 12:57,25/05/2026 13:16,Service Desk L1
INC000000419846,Low,Service Desk - P4 Resolution Time,Met,28/05/2026 08:31,28/05/2026 08:57,Service Desk VIP
INC000000419847,Medium,Service Desk - P3 Resolution Time,Met,27/05/2026 11:00,27/05/2026 11:23,Service Desk L1
INC000000419848,Low,Service Desk - P4 Resolution Time,Met,11/05/2026 16:22,11/05/2026 16:46,Service Desk VIP
INC000000419850,Medium,Service Desk - P3 Resolution Time,Met,25/05/2026 16:26,25/05/2026 16:38,Service Desk L1
INC000000419851,Medium,Service Desk - P3 Resolution Time,Met,14/05/2026 13:56,14/05/2026 14:20,Service Desk L1
INC000000419851,Medium,Network Operations - P3 Resolution Time,Met,14/05/2026 13:56,14/05/2026 14:20,Network Operations
INC000000419854,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 08:00,25/05/2026 08:17,Service Desk Remote
INC000000419855,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 11:46,05/05/2026 12:01,Service Desk L1
INC000000419855,Low,Network Operations - P4 Resolution Time,Met,05/05/2026 11:46,05/05/2026 12:01,Network Operations
INC000000419857,Medium,Service Desk - P3 Resolution Time,Met,20/05/2026 08:55,20/05/2026 09:17,Service Desk Remote
INC000000419860,Medium,Service Desk - P3 Resolution Time,Met,01/05/2026 11:26,01/05/2026 11:44,Service Desk L1
INC000000419862,Medium,Service Desk - P3 Resolution Time,Met,12/05/2026 16:07,12/05/2026 16:30,Service Desk L1
INC000000419862,Medium,Workplace Services - P3 Resolution Time,Met,12/05/2026 16:07,12/05/2026 16:30,Workplace Services
INC000000419864,Low,Service Desk - P4 Resolution Time,Met,25/05/2026 12:23,25/05/2026 12:34,Service Desk L1
INC000000419865,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 13:34,11/05/2026 14:00,Service Desk Remote
INC000000419866,Low,Service Desk - P4 Resolution Time,Met,05/05/2026 09:07,05/05/2026 09:33,Service Desk L1
INC000000419869,Medium,Service Desk - P3 Resolution Time,Met,01/05/2026 11:11,01/05/2026 11:27,Service Desk VIP
INC000000419870,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 08:03,11/05/2026 08:21,Service Desk Remote
INC000000419873,Medium,Service Desk - P3 Resolution Time,Met,18/05/2026 15:24,18/05/2026 15:52,Service Desk L1
INC000000419876,Low,Service Desk - P4 Resolution Time,Met,01/05/2026 16:54,01/05/2026 17:01,Service Desk VIP
INC000000419879,Medium,Service Desk - P3 Resolution Time,Met,19/05/2026 10:23,19/05/2026 10:33,Service Desk L1
INC000000419879,Medium,Workplace Services - P3 Resolution Time,Met,19/05/2026 10:23,19/05/2026 10:33,Network Operations
INC000000419880,Medium,Service Desk - P3 Resolution Time,Met,05/05/2026 14:35,05/05/2026 14:42,Service Desk VIP
INC000000419883,Medium,Service Desk - P3 Resolution Time,Met,11/05/2026 14:04,11/05/2026 14:30,Service Desk VIP
INC000000419885,Low,Service Desk - P4 Resolution Time,Met,15/05/2026 16:14,15/05/2026 16:38,Service Desk Remote
